,artist,x,k,m,N,p-val,adj_pval(BH)
1040,Kandy Stark,57,345838,560,4313582,0.028266902638177542,0.1140214017460229
32,Yesenia Pope,855,345838,10020,4313582,0.028228444821861178,0.1140214017460229
1877,Eulalia Batts,16,345838,129,4313582,0.029255389905014532,0.11764782178927863
579,Deana Chung,322,345838,3636,4313582,0.03058968204513152,0.12263851185776814
2124,Rueben Payton,13,345838,102,4313582,0.03330248540531601,0.13310871826136947
1850,Enriqueta Mcnamara,13,345838,103,4313582,0.03579834292056726,0.14265097254710893
2216,Galen Davenport,30,345838,277,4313582,0.038084685501639126,0.15130320675122494
214,Noel Batts,28,345838,258,4313582,0.04157826404661698,0.16468499163042566
1790,Jake Joiner,34,345838,322,4313582,0.04189277406059959,0.1654324260951605
703,Regan Borden,37,345838,355,4313582,0.042993764643932,0.16927185780470233
117,Cythia Riddick,59,345838,599,4313582,0.04553109634920438,0.17872654238568286
970,Mack Richter,154,345838,1690,4313582,0.04641384151291539,0.1816494094925111
1413,Mozella Gillespie,14,345838,117,4313582,0.047647217415701576,0.18592311840251505
1633,Clint Middleton,170,345838,1879,4313582,0.047814005184811055,0.18602194324859922
317,Pasty Tran,121,345838,1310,4313582,0.049224221169540755,0.19094351279630117
2135,Carlena Newby,50,345838,502,4313582,0.04966820454975586,0.1920990852439087
435,Kimberlie Peacock,17,345838,148,4313582,0.05035141282227566,0.19360265456518275
1983,Williemae Dominguez,13,345838,108,4313582,0.05030993870064673,0.19360265456518275
342,Shelia Trent,21,345838,192,4313582,0.05780453144969659,0.22161212494562982
546,Karlyn Chang,17,345838,151,4313582,0.05906384925842933,0.22578186562451907
1517,Manda Mckinley,13,345838,111,4313582,0.06074016990804333,0.23151687950457095
489,Johnetta Clifford,13,345838,112,4313582,0.06451776728146857,0.2452048091766797
1926,Ron Overton,66,345838,693,4313582,0.06592017628542396,0.24981277180211095
120,Warner Tabor,44,345838,446,4313582,0.06728000986448358,0.25423337060860896
161,Danna Barber,16,345838,144,4313582,0.06995251156501921,0.26357464959312393
70,Stormy Bautista,250,345838,2857,4313582,0.07119545133650816,0.26749148145002355
1112,Brady Rosa,22,345838,208,4313582,0.07329787998508608,0.27460601760794356
145,Foster Rockwell,73,345838,779,4313582,0.07512454928440641,0.28064994974146146
629,Leroy Moser,17,345838,156,4313582,0.07580000511315191,0.28237112386344126
1511,Sandie Grayson,16,345838,146,4313582,0.07734453911596519,0.2873109292019611
245,Andreas Poirier,1071,345838,12820,4313582,0.0781299649704528,0.28935112177746664
1197,Emogene Fitzgerald,250,345838,2866,4313582,0.07833383981199858,0.28935112177746664
1343,Un Byrd,22,345838,210,4313582,0.07954781907772379,0.2930122747540806
966,Rosemary Finley,36,345838,364,4313582,0.08236726377597893,0.3025501448754533
1078,Mirta Smallwood,30,345838,299,4313582,0.08582376213913938,0.31436837663779466
1177,Clyde Maxwell,38,345838,389,4313582,0.08914887993877658,0.32564104755414225
840,Ulrike Law,41,345838,424,4313582,0.0925520363100476,0.3371355339271817
1162,Andreas Berg,250,345838,2886,4313582,0.09605312871573721,0.34892227696462547
1589,Annetta Hightower,142,345838,1600,4313582,0.09663364522849369,0.3500640316128628
82,Louella Burden,23,345838,226,4313582,0.09720910575233835,0.3511812474294641
278,Eleni Yarbrough,34,345838,352,4313582,0.11110916099978763,0.4002973882595089
1355,Colleen Lott,12,345838,112,4313582,0.11354924844491257,0.40685902371950966
219,Laurette Collier,66,345838,719,4313582,0.11349955593425465,0.40685902371950966
530,Beatriz Vernon,24,345838,242,4313582,0.11604740478364728,0.41468026437634825
2199,Marianne Crow,14,345838,134,4313582,0.11867955695530102,0.42293663251008357
1221,Otis Scales,166,345838,1902,4313582,0.11924148149481753,0.4229736768124604
2089,Clint Christiansen,26,345838,265,4313582,0.1193332578687626,0.4229736768124604
733,Vernita Mosher,24,345838,243,4313582,0.11998627132718334,0.4241450182667906
1896,Ellan Jimenez,90,345838,1004,4313582,0.12345535181808674,0.43523803657046667
1778,Bettie Hickey,24,345838,244,4313582,0.12400639674967742,0.43601179605835777
1516,Arlene Greer,33,345838,345,4313582,0.12498695793329234,0.4382875991527452
1186,Gussie Streeter,35,345838,368,4313582,0.1262801044082332,0.441644514087305
99,Lucius Sousa,50,345838,540,4313582,0.12788054513631925,0.44605548237204196
760,January Hart,29,345838,301,4313582,0.12868398715685303,0.4476704844213274
1252,Nancy Clay,17,345838,169,4313582,0.1329391549299515,0.46003944403391117
415,Herman Schaeffer,23,345838,235,4313582,0.13279149076306998,0.46003944403391117
1689,Ayako Kidd,92,345838,1033,4313582,0.13434204881226208,0.4636740004937654
106,Cathie Knutson,14,345838,137,4313582,0.13555388843669977,0.46663184108445077
20,Jesenia Ambrose,65,345838,718,4313582,0.13836347143583466,0.4725921167223963
913,Shenna Gunn,87,345838,976,4313582,0.13832208942301064,0.4725921167223963
801,Taunya Rowan,96,345838,1082,4313582,0.13800606978029567,0.4725921167223963
1762,Treena Kern,129,345838,1475,4313582,0.14088000633348668,0.47994095421900257
2114,Marva Newton,134,345838,1535,4313582,0.14162665072489777,0.4812378441944201
911,Madelene Okeefe,39,345838,421,4313582,0.15130478061783925,0.5127984188465429
155,Maudie Phipps,19,345838,195,4313582,0.15381912178107104,0.5199798075632608
197,Conchita Story,18,345838,184,4313582,0.15424770551546402,0.5200916224431672
1071,Loni Angel,15,345838,153,4313582,0.1665738500829616,0.5573654271223778
1268,Jacinto Dougherty,15,345838,153,4313582,0.1665738500829616,0.5573654271223778
2237,Reid Dickens,16,345838,164,4313582,0.16637616572692593,0.5573654271223778
1279,Roger Main,15,345838,154,4313582,0.172910569651135,0.5741853512405114
1889,Felicita Lester,15,345838,154,4313582,0.172910569651135,0.5741853512405114
1945,Aurore Dubois,13,345838,132,4313582,0.17289771664969694,0.5741853512405114
1942,Malka Padilla,12,345838,122,4313582,0.17962456358427956,0.594978088446669
805,Patti Unger,31,345838,337,4313582,0.18272004612726184,0.6037107051692194
1525,Epifania Bond,18,345838,190,4313582,0.1886774737089093,0.6218317742536735
1505,Thaddeus Putnam,46,345838,513,4313582,0.1896949353171704,0.6236220998551978
2254,Marcellus Renteria,23,345838,247,4313582,0.19072126755357532,0.625432585618333
1074,Malorie Poe,13,345838,136,4313582,0.2017289945414764,0.6598846463234862
899,Danilo Lopez,648,345838,7843,4313582,0.2056694238945231,0.6694437931220245
275,Hattie Bowman,47,345838,529,4313582,0.20541572704834377,0.6694437931220245
797,Marti Longoria,12,345838,126,4313582,0.21035408768813135,0.6813192741622973
249,Chrystal Fraser,31,345838,343,4313582,0.21012689322251013,0.6813192741622973
1996,Mellisa Swenson,19,345838,205,4313582,0.21117567855229746,0.682299796796735
288,Tu Akers,117,345838,1367,4313582,0.2140341995689961,0.6898406187088968
1145,Joane Sumner,20,345838,217,4313582,0.21477983609265636,0.6905513067526726
835,Elfrieda Miranda,836,345838,10166,4313582,0.21585858193207622,0.6923269152211713
18,Brendon Glenn,28,345838,311,4313582,0.2242623614373408,0.7157888477915125
1876,Kandra Patterson,19,345838,207,4313582,0.22371828548810943,0.7157888477915125
819,Fumiko Girard,83,345838,963,4313582,0.2253772385092527,0.717605493074255
1547,Easter Norris,12,345838,128,4313582,0.2265239586687037,0.719514506399385
1692,Moshe Aldrich,28,345838,312,4313582,0.22944680040932752,0.7270422711765439
1251,Zula Daly,50,345838,571,4313582,0.23033321751396024,0.728096589016485
2236,Nathan Sheppard,17,345838,186,4313582,0.2362842574480209,0.7451170228876438
307,Cher Barrios,15,345838,164,4313582,0.24251014236306662,0.7629206631756761
1045,Kay Haynes,27,345838,304,4313582,0.2491436214846908,0.7819185256619771
1766,Demetrice Perkins,22,345838,247,4313582,0.2573081480259986,0.8037059730503282
2109,Juanita Castillo,13,345838,143,4313582,0.25688368121131716,0.8037059730503282
2032,Keeley Cortes,77,345838,902,4313582,0.2592183794270734,0.8077539548497665
715,Jannette Gross,49,345838,569,4313582,0.2699514138960233,0.839210660220498
319,Marianela Rhodes,33,345838,379,4313582,0.27216390213034714,0.8440932342014305
1260,Glynda Erwin,21,345838,238,4313582,0.2744117190925123,0.8490621426038909
1334,Steffanie Ashley,12,345838,134,4313582,0.2778010838028032,0.8575315145556015
1774,Terrence Wheatley,161,345838,1931,4313582,0.28494184852592275,0.8775141236805349
269,Madge Charles,162,345838,1948,4313582,0.2960277262303806,0.9095244392358657
1270,Angelika Gary,32,345838,373,4313582,0.3033326992925274,0.9297960362929452
1359,Leo Kelsey,35,345838,409,4313582,0.3041820787979124,0.9302312409750112
1514,Margareta Conrad,19,345838,220,4313582,0.31229552024703305,0.9528273993615973
1655,Reita Bates,17,345838,197,4313582,0.3167916027205948,0.964307772170329
1289,Nikia Medrano,97,345838,1163,4313582,0.31859569074475064,0.9675596612687
2295,Jospeh Sousa,11,345838,127,4313582,0.3200090762378808,0.9696127540387401
21,Darin Carnes,161,345838,1947,4313582,0.3227276779078412,0.9756020608018647
1064,Junior Miner,17,345838,198,4313582,0.32448180392382936,0.9786549820179716
1524,Freddie Summers,481,345838,11783,4313582,0.9999999938789519,1.0
1753,Johanne Edwards,13,345838,201,4313582,0.7451514163964201,1.0
1533,Willie Vang,16,345838,726,4313582,0.9999999943282416,1.0
1532,Clyde Stevenson,99,345838,1335,4313582,0.7743762251305448,1.0
1754,Lidia Montanez,82,345838,3265,4313582,0.9999999971274959,1.0
1523,Kristen Ritchie,19,345838,1425,4313582,0.9999999998441073,1.0
1521,Yuki Mckinnon,20,345838,326,4313582,0.8772319925347932,1.0
1538,Jaye Velasco,276,345838,12207,4313582,1.0,1.0
1759,Colin Eubanks,157,345838,9152,4313582,0.9999999945666321,1.0
1529,Miguel Driver,15,345838,605,4313582,0.9999999935637945,1.0
1527,Camila Kay,101,345838,2035,4313582,0.9999999558303374,1.0
1761,Kristel Lozano,18,345838,228,4313582,0.4649786448907598,1.0
1526,Elaine Delaney,25,345838,731,4313582,0.9999997389045815,1.0
146,Marhta Black,575,345838,13292,4313582,0.9999999997442836,1.0
102,Rickie Painter,21,345838,393,4313582,0.9735576483967047,1.0
1540,Queenie Moffett,458,345838,5874,4313582,0.7237259081368517,1.0
1763,Shelton Carpenter,12,345838,327,4313582,0.9988743245488351,1.0
1556,Ethan Lilly,47,345838,908,4313582,0.9994567733273308,1.0
1737,Kandi Bateman,13,345838,316,4313582,0.99586822927902,1.0
1738,Elana House,11,345838,174,4313582,0.7462870390242762,1.0
1739,Robbyn Copeland,21,345838,1100,4313582,1.0,1.0
143,Asha Byers,12,345838,314,4313582,0.9979098638754034,1.0
1550,Antonia Worrell,11,345838,331,4313582,0.9996227121542758,1.0
1740,Minda Bragg,11,345838,194,4313582,0.859977190685383,1.0
1549,Hsiu Layne,125,345838,5112,4313582,1.0,1.0
1548,Malvina Mccann,146,345838,4853,4313582,0.999999995051612,1.0
107,Sage Vaughan,65,345838,1148,4313582,0.9987099487809517,1.0
1546,Larita Eckert,77,345838,1491,4313582,0.9999893303226199,1.0
1545,Willodean Haskins,43,345838,698,4313582,0.9626072697386473,1.0
1744,Desiree Hummel,12,345838,338,4313582,0.9993420425422183,1.0
144,Taylor Blue,32,345838,498,4313582,0.892367922367309,1.0
1746,Maryland Rutledge,15,345838,309,4313582,0.9795136868067411,1.0
1539,Merlyn Herrington,64,345838,1726,4313582,0.9999999967374537,1.0
101,Judie Mayo,32,345838,838,4313582,0.9999993778672341,1.0
1672,Daria Estrada,355,345838,8927,4313582,0.9999999995995862,1.0
142,Adan Chavez,40,345838,1243,4313582,0.999999996288939,1.0
88,Barbara Beal,31,345838,1014,4313582,0.999999998080289,1.0
1786,Sharron Davila,53,345838,1307,4313582,0.9999999967942129,1.0
1483,Stacee Sylvester,33,345838,3820,4313582,1.0,1.0
85,Melida Arellano,28,345838,786,4313582,0.9999997415369458,1.0
1482,Gilma Yoder,11,345838,2879,4313582,0.9999999991805899,1.0
1481,Shanell Peachey,42,345838,1015,4313582,0.9999995134695998,1.0
1782,Neely Bright,36,345838,1241,4313582,0.9999999963317142,1.0
84,Porfirio Holley,40,345838,925,4313582,0.9999949054905388,1.0
1479,Gwendolyn Macias,13,345838,160,4313582,0.40716705971028927,1.0
1478,Rocio Gates,18,345838,1975,4313582,1.0,1.0
1477,Camelia Luther,16,345838,809,4313582,1.0,1.0
1475,Cathie Crespo,16,345838,598,4313582,0.9999999694394232,1.0
1799,Nydia Pyle,17,345838,444,4313582,0.9997252754432695,1.0
158,Catina Lovett,91,345838,5100,4313582,0.9999999973193789,1.0
1795,Dotty Sorenson,141,345838,4745,4313582,0.9999999996466599,1.0
1488,Shay Novak,16,345838,797,4313582,0.9999999990686589,1.0
1775,Meagan Baez,23,345838,335,4313582,0.7454489212390734,1.0
1489,Cristine Head,17,345838,328,4313582,0.9689092217144596,1.0
1767,Cyril Rosas,16,345838,632,4313582,0.9999999931165267,1.0
1513,Melissia Hewitt,180,345838,3318,4313582,0.9999999870076309,1.0
1510,Karyn Parr,19,345838,381,4313582,0.9858185475625234,1.0
1508,Marlene Latham,14,345838,168,4313582,0.371062850103245,1.0
1768,Araceli Anders,126,345838,2552,4313582,0.999999999565509,1.0
1769,Cecille Dow,32,345838,656,4313582,0.9989308444221388,1.0
148,Karole Culver,20,345838,251,4313582,0.4523147229126689,1.0
152,Janetta Hargrove,33,345838,546,4313582,0.951603806306869,1.0
1770,Polly Carroll,255,345838,5061,4313582,0.9999999967315494,1.0
1504,Ed Irvin,85,345838,2274,4313582,0.9999999893073456,1.0
154,Winfred Pollock,31,345838,549,4313582,0.9793755661348826,1.0
1496,Moriah Brunner,16,345838,1098,4313582,1.0,1.0
94,Manuela Preston,44,345838,941,4313582,0.9999657727839087,1.0
1494,Margarita Blanton,26,345838,992,4313582,0.9999999982178541,1.0
1492,Tracy Pennington,44,345838,4144,4313582,0.9999999949984028,1.0
1520,Bari Andrade,73,345838,2792,4313582,0.9999999947405868,1.0
1561,Hsiu Diamond,58,345838,1286,4313582,0.9999996075157751,1.0
1736,Somer Dillard,43,345838,613,4313582,0.7978552869733819,1.0
1674,Pa Stark,51,345838,1496,4313582,0.9999999987758863,1.0
1639,Irena Oldham,76,345838,1495,4313582,0.9999942619978486,1.0
1638,Helene Mcdaniel,68,345838,1821,4313582,1.0,1.0
1631,Lanell Farmer,23,345838,309,4313582,0.5945288749448049,1.0
1693,Lissa Church,14,345838,350,4313582,0.9980795196539536,1.0
1694,Carmen Boles,13,345838,544,4313582,0.999999982455533,1.0
1695,Natalya Sands,46,345838,1591,4313582,1.0,1.0
1630,Shauna Leslie,60,345838,1133,4313582,0.999768424752657,1.0
1628,Lydia Nolan,36,345838,622,4313582,0.9794930507439589,1.0
1626,Jarrod Mcmanus,86,345838,1395,4313582,0.9950632787933811,1.0
1696,Stella Washburn,88,345838,1946,4313582,0.9999999922423202,1.0
1625,Dannie Askew,15,345838,398,4313582,0.999535432670807,1.0
128,Eloise Mora,15,345838,306,4313582,0.9770957385345913,1.0
1622,Frieda Glenn,84,345838,1116,4313582,0.7045492438996932,1.0
1699,Ching Kimball,128,345838,1636,4313582,0.5911984870864447,1.0
129,Blanca Smart,118,345838,2275,4313582,0.9999999181015731,1.0
125,Cleora Conrad,14,345838,278,4313582,0.9636700593944048,1.0
1705,Chun Daniels,142,345838,1776,4313582,0.4912655557078201,1.0
1691,Stacia Richards,56,345838,887,4313582,0.9679264564252034,1.0
1800,Astrid Keith,46,345838,561,4313582,0.3985319433063431,1.0
1671,Rene Grayson,37,345838,592,4313582,0.9380744390000433,1.0
1667,Assunta Stevenson,80,345838,5216,4313582,1.0,1.0
1666,Trinidad Piper,15,345838,398,4313582,0.999535432670807,1.0
121,Leota Diehl,25,345838,385,4313582,0.8434531405249361,1.0
1680,Cherrie Bolton,11,345838,487,4313582,0.9999999400142568,1.0
1664,Brittni Quick,140,345838,2892,4313582,0.9999999991997433,1.0
1661,Tomeka Feliciano,20,345838,322,4313582,0.8639737948618096,1.0
1660,Lesa Rider,28,345838,568,4313582,0.9973616405868562,1.0
1683,Johana Tompkins,13,345838,157,4313582,0.37969964981803705,1.0
1658,Laila Crocker,16,345838,379,4313582,0.9976595418168728,1.0
1656,Jeanmarie Roper,35,345838,1019,4313582,0.9999999970907221,1.0
1654,Delmar Bentley,110,345838,1352,4313582,0.41132229290158245,1.0
1652,Kemberly Ennis,139,345838,7371,4313582,0.9999999939026097,1.0
1650,Johnnie Torres,15,345838,358,4313582,0.9971718504130539,1.0
1648,Alfonzo Guidry,46,345838,1211,4313582,0.999999988064006,1.0
1645,Cherlyn Lankford,32,345838,1266,4313582,0.99999999859595,1.0
1616,Eddy Raymond,31,345838,423,4313582,0.6596406880824819,1.0
131,Yanira Reyna,44,345838,534,4313582,0.3861217499932212,1.0
1614,Anya Littlejohn,23,345838,529,4313582,0.999445666248478,1.0
1722,Tod Mcdowell,105,345838,7266,4313582,0.999999999065363,1.0
1583,Novella Shannon,18,345838,259,4313582,0.6894728594562898,1.0
1581,Trista Magana,204,345838,4227,4313582,0.9999999970304898,1.0
1580,Benny Link,36,345838,562,4313582,0.9112671696875826,1.0
1723,Skye Sweeney,73,345838,1944,4313582,0.9999999990556497,1.0
1578,Abigail Rowell,11,345838,231,4313582,0.9626224873478613,1.0
1574,Mariette Horn,16,345838,220,4313582,0.5987057567520684,1.0
138,Julio Galvan,142,345838,3603,4313582,1.0,1.0
1567,Son Hanson,22,345838,296,4313582,0.5930111337331029,1.0
1566,Coral Burdick,19,345838,650,4313582,0.9999999554555149,1.0
116,Vicki Clayton,35,345838,558,4313582,0.9288033605201955,1.0
140,Rosario Rowe,47,345838,1059,4313582,0.9999975722556157,1.0
1728,Frank Werner,143,345838,2564,4313582,0.9999989510022916,1.0
115,Rosendo Gomez,94,345838,3091,4313582,0.999999999717803,1.0
111,Raleigh Meredith,640,345838,9592,4313582,0.9999996520206109,1.0
1585,Fannie Pease,111,345838,3513,4313582,0.9999999932785816,1.0
1591,Aubrey Hopkins,14,345838,1619,4313582,0.9999999961865181,1.0
1592,Stepanie Caballero,16,345838,212,4313582,0.5360056830637275,1.0
137,Leota Odonnell,27,345838,2390,4313582,0.9999999964745016,1.0
1613,Donette Nixon,87,345838,1929,4313582,0.9999999917286664,1.0
1610,Sonja Killian,407,345838,9478,4313582,1.0,1.0
118,Cherlyn Garland,75,345838,2147,4313582,0.999999996936515,1.0
1609,Wanda Montes,35,345838,785,4313582,0.9999487934910859,1.0
132,Bee Ward,168,345838,3127,4313582,0.999999989352083,1.0
134,Roxy Gibbons,25,345838,342,4313582,0.6398418754857954,1.0
1605,Charisse Schmidt,1535,345838,24974,4313582,1.0,1.0
141,Adelle Rosado,96,345838,2129,4313582,0.9999999961431901,1.0
1604,Tarsha Dooley,17,345838,237,4313582,0.6290421776134546,1.0
1602,Glynis Osborne,12,345838,228,4313582,0.9266848768878829,1.0
1601,Rudolf Berger,16,345838,325,4313582,0.9798853375539603,1.0
135,Tammy Gipson,14,345838,478,4313582,0.9999969798569639,1.0
1717,Alia Wynn,25,345838,302,4313582,0.38203782843959017,1.0
1598,Trinh Meredith,18,345838,536,4313582,0.9999924882296769,1.0
1595,Vertie Buchanan,19,345838,1020,4313582,0.9999999939980371,1.0
1718,Bong Kirby,13,345838,280,4313582,0.9812908114072991,1.0
1713,Theresa Mclean,112,345838,1665,4313582,0.9732089881558799,1.0
1646,Muoi Belcher,26,345838,504,4313582,0.9917536132508726,1.0
1900,Jeneva Dejesus,68,345838,2333,4313582,0.9999999976471816,1.0
1804,Bella Bryant,28,345838,685,4313582,0.9999738534436267,1.0
2129,Deloise Delarosa,12,345838,373,4313582,0.9998892750201848,1.0
2130,Sina Donaldson,1135,345838,20065,4313582,0.9999999930518761,1.0
2131,Todd Jack,37,345838,688,4313582,0.995329199905438,1.0
2133,Dewey Malloy,64,345838,2949,4313582,0.9999999957769816,1.0
2134,Irving Langston,1686,345838,35497,4313582,0.9999999997644757,1.0
2136,Maisie Castro,850,345838,11005,4313582,0.8685504047891348,1.0
2137,Dana Kirk,52,345838,1126,4313582,0.9999958074300245,1.0
29,Lashandra James,14,345838,787,4313582,0.9999999993375015,1.0
28,Tanisha Tillman,43,345838,640,4313582,0.873737540744412,1.0
2145,Dorethea Pollock,216,345838,3664,4313582,0.9999995356044806,1.0
2148,Exie Gunn,31,345838,861,4313582,0.9999999008299939,1.0
2150,Ayako Felton,257,345838,4758,4313582,0.9999999908369709,1.0
2127,Donnie Herman,108,345838,2784,4313582,0.9999999979485511,1.0
2152,Marcelina High,155,345838,4724,4313582,0.9999999960718866,1.0
2156,Douglass Segura,12,345838,508,4313582,0.999999946291056,1.0
2159,Demetria Tuttle,27,345838,348,4313582,0.5205089099795007,1.0
2161,Valeria Crowder,71,345838,1904,4313582,0.9999999995034065,1.0
2169,Frieda Burroughs,43,345838,1146,4313582,1.0,1.0
2170,Brittany Stewart,81,345838,1015,4313582,0.48786366851697577,1.0
2171,Ernesto Woodward,363,345838,25471,4313582,0.999999998962668,1.0
27,Zana Albright,21,345838,265,4313582,0.4645091589062601,1.0
2173,Wendolyn Boyce,11,345838,313,4313582,0.9990603165164602,1.0
2175,Eneida Bingham,11,345838,185,4313582,0.8149231644880117,1.0
2176,Tiffany Mcconnell,52,345838,2335,4313582,1.0,1.0
2177,Juana Avila,39,345838,640,4313582,0.9612139635566701,1.0
2178,Eulah Howard,45,345838,1528,4313582,0.9999999923210976,1.0
2154,Kitty Murdock,124,345838,3084,4313582,0.999999994219673,1.0
2180,Arianna Clements,29,345838,571,4313582,0.9959404932553353,1.0
2126,Tyesha Bradley,18,345838,496,4313582,0.9999459330298028,1.0
2123,Joana Ho,29,345838,720,4313582,0.9999880386133705,1.0
42,Georgianna Echols,180,345838,2368,4313582,0.7588619873182658,1.0
2079,Susy Mcclendon,45,345838,1102,4313582,0.9999998935457497,1.0
2080,Caryl Shook,23,345838,1051,4313582,1.0,1.0
2081,Vannessa Holman,860,345838,16086,4313582,0.9999999924205586,1.0
2085,Carlene Hamby,13,345838,810,4313582,1.0,1.0
41,Marcia Ray,14,345838,2550,4313582,0.9999999958806943,1.0
2088,Janell Riddick,14,345838,165,4313582,0.3449340979046839,1.0
2091,Cherie Galindo,11,345838,228,4313582,0.9580032407605927,1.0
2092,Julienne Medrano,17,345838,262,4313582,0.7841187873583964,1.0
2093,Holly Fowler,98,345838,1612,4313582,0.9982523976381512,1.0
2097,Shawnda Sisk,37,345838,952,4313582,0.9999998166160533,1.0
2099,Kristie Bailey,17,345838,228,4313582,0.5622765804910692,1.0
2125,Izola Kerr,52,345838,675,4313582,0.5833007514751088,1.0
2100,Bernetta Tinsley,48,345838,629,4313582,0.604207652815055,1.0
36,Bibi Daugherty,33,345838,2136,4313582,1.0,1.0
2103,Susy Pate,39,345838,507,4313582,0.5657399072573971,1.0
2104,Vella Hayward,47,345838,1093,4313582,0.9999993747321259,1.0
2105,Daren Madrid,11,345838,154,4313582,0.5837197526157369,1.0
2106,Leigh Salazar,28,345838,826,4313582,0.9999999664970116,1.0
2110,Margot Ray,17,345838,399,4313582,0.9979788535962819,1.0
2112,Roosevelt Sharpe,11,345838,458,4313582,0.9999996978316023,1.0
2115,Rema Whitley,11,345838,151,4313582,0.5557815593495017,1.0
2118,Chase Hearn,39,345838,727,4313582,0.9964533085213187,1.0
2119,Sherry Ambrose,114,345838,2059,4313582,0.999992021526966,1.0
2121,Kathie Baker,15,345838,338,4313582,0.993434228779613,1.0
2122,Shasta Hahn,52,345838,1494,4313582,0.9999999949074463,1.0
2101,Zora Dunn,121,345838,1479,4313582,0.3850779202307188,1.0
2181,Danyell Wu,27,345838,473,4313582,0.9658909323617884,1.0
25,Cierra Eaton,12,345838,227,4313582,0.9240987154385314,1.0
2183,Eula Hudgins,14,345838,933,4313582,0.9999999996912607,1.0
2262,Linnea Coleman,15,345838,683,4313582,0.9999999974451799,1.0
2263,Delana Camp,91,345838,2150,4313582,0.9999999946478206,1.0
2264,Eula Acosta,12,345838,229,4313582,0.9291958466446679,1.0
9,Hilton Bond,28,345838,378,4313582,0.6248648838117632,1.0
2275,Nellie Piper,440,345838,15867,4313582,0.9999999978981025,1.0
2276,Lynn Starnes,13,345838,330,4313582,0.9977978748766128,1.0
2277,Piper Heller,12,345838,335,4313582,0.9992373915117355,1.0
2279,Gavin Corey,30,345838,435,4313582,0.7771928404285025,1.0
2280,Jeremy Sykes,14,345838,1222,4313582,0.9999999961942636,1.0
2281,Claudia Turner,24,345838,1337,4313582,1.0,1.0
2285,Jestine Flynn,75,345838,3412,4313582,0.999999994166981,1.0
5,Cristy Irvin,39,345838,529,4313582,0.6731052004851077,1.0
2261,Evette Gross,39,345838,998,4313582,0.9999998889314583,1.0
2293,Cecille Slade,93,345838,1957,4313582,0.999999995309442,1.0
2298,Trevor Lee,16,345838,253,4313582,0.8076274853714189,1.0
4,Foster Corcoran,11,345838,306,4313582,0.9986715274370043,1.0
2301,Robby Esparza,16,345838,452,4313582,0.9999189439826561,1.0
2,Danna Hester,48,345838,909,4313582,0.999148587326415,1.0
2305,Alessandra Suggs,12,345838,1239,4313582,0.9999999966617117,1.0
1,Yukiko Stamper,13,345838,2001,4313582,1.0,1.0
2308,Gilma Covington,226,345838,3773,4313582,0.9999989505219486,1.0
2309,Jared Kinsey,24,345838,647,4313582,0.9999935611186628,1.0
2310,Gonzalo Jolly,19,345838,227,4313582,0.3637550730613539,1.0
2311,Jannie Radford,20,345838,848,4313582,0.9999999999701995,1.0
2313,Camelia Pressley,82,345838,4867,4313582,0.9999999945519715,1.0
2314,Valentine Brewer,71,345838,15503,4313582,0.999999998865975,1.0
2296,Dallas Decker,13,345838,699,4313582,1.0,1.0
2257,Marianna Tolbert,33,345838,652,4313582,0.9978964371049537,1.0
10,Carri Smart,39,345838,748,4313582,0.9981642931955793,1.0
11,Dominga Darling,43,345838,525,4313582,0.4022022045019427,1.0
2185,Delma Dillard,49,345838,696,4313582,0.809334990478209,1.0
2188,Janette Erwin,81,345838,4440,4313582,0.9999999938776238,1.0
2191,Arthur Quick,79,345838,1096,4313582,0.8236596428205665,1.0
2195,Tori Simpson,26,345838,472,4313582,0.9771585973450816,1.0
2196,Lavera Browning,19,345838,666,4313582,0.9999999780023364,1.0
2197,Jules Ulrich,24,345838,549,4313582,0.9995208742899324,1.0
22,Lissette Helm,14,345838,173,4313582,0.4151522966131218,1.0
2202,Marica Richardson,15,345838,1829,4313582,0.9999999940979323,1.0
2204,Maren Alaniz,51,345838,1645,4313582,1.0,1.0
2205,Rosaura Manuel,24,345838,291,4313582,0.3895088585873786,1.0
2207,Jamika Franklin,159,345838,4776,4313582,0.999999992978257,1.0
19,Arlyne Landis,14,345838,367,4313582,0.9991195245563549,1.0
2213,Noella Dent,50,345838,696,4313582,0.7676711791888586,1.0
2218,Laila Champion,18,345838,295,4313582,0.867211450840996,1.0
2220,Ilana Thompson,14,345838,272,4313582,0.9550156015468765,1.0
2222,Madlyn Lewis,22,345838,774,4313582,0.9999999963366137,1.0
2225,Graig Cody,39,345838,2163,4313582,1.0,1.0
2228,Fe Jarrett,575,345838,14605,4313582,0.9999999975874178,1.0
2230,Doretha Durbin,28,345838,770,4313582,0.999999445079034,1.0
2231,Blanch Knutson,42,345838,1199,4313582,0.9999999977091965,1.0
2234,Kandice Holder,349,345838,6472,4313582,0.9999999977412659,1.0
2235,Birdie Sisk,54,345838,1327,4313582,0.9999999979332395,1.0
2240,Therese Gant,18,345838,324,4313582,0.9424505248356165,1.0
2243,Kathern Kidd,14,345838,231,4313582,0.8349208994224893,1.0
2245,Reed Kyle,23,345838,530,4313582,0.9994679497832243,1.0
2249,Aron Cotton,14,345838,722,4313582,0.9999999940964803,1.0
2250,Thaddeus Gould,11,345838,269,4313582,0.9924359838845441,1.0
